IDP_type	IDP	model_name	Spearman	Pearson	R2	is_kept
T1	IDP-25002	elastic net	0.090342322489509	0.092359406774269	0.00785637438814379	FALSE
T1	IDP-25004	elastic net	0.119036047430587	0.123741535143894	0.0152139969854427	TRUE
T1	IDP-25006	elastic net	0.108584676434993	0.108770613576496	0.0117357157327008	TRUE
T1	IDP-25008	elastic net	0.146353207444224	0.14890089380552	0.0216239233235059	TRUE
T1	IDP-25010	elastic net	0.13871977321496	0.143487864150785	0.0203709946701575	TRUE
T1	IDP-25011	elastic net	0.0913220825691701	0.0950146446629886	0.00892970310339292	FALSE
T1	IDP-25012	elastic net	0.101160077581854	0.101486560246242	0.0102937267993509	TRUE
T1	IDP-25013	elastic net	0.159351729274392	0.169321265645569	0.027259789991758	TRUE
T1	IDP-25014	elastic net	0.172110677249635	0.175279826672984	0.0300105206960931	TRUE
T1	IDP-25015	elastic net	0.15936152980102	0.162904155350174	0.0248701655843943	TRUE
T1	IDP-25016	elastic net	0.178121430369801	0.180132332857682	0.0303531519544868	TRUE
T1	IDP-25017	elastic net	0.0997571345828385	0.100119100677609	0.00991795302438303	FALSE
T1	IDP-25018	elastic net	0.0796495423439027	0.0826722611684367	0.00621821070675999	FALSE
T1	IDP-25019	elastic net	0.0693610705319986	0.0696391647765397	0.00466561940925836	FALSE
T1	IDP-25020	elastic net	0.0545823658040915	0.0556962215897381	0.00305673152220243	FALSE
T1	IDP-25021	elastic net	0.00242056160456424	0.0080719723786112	5.91416297205383e-05	FALSE
T1	IDP-25022	elastic net	-0.0131151329814026	-0.011852288762962	-8.65690883953274e-05	FALSE
T1	IDP-25023	elastic net	0.0286357843702787	0.0304073310149436	0.000915918710745034	FALSE
T1	IDP-25024	elastic net	0.0192704219893554	0.0205614426787223	0.000408127097485167	FALSE
T1	IDP-25025	elastic net	0.136091053630724	0.137064882924354	0.0177650165809194	TRUE
T1	IDP-25782	elastic net	-0.0113930982711297	-0.00870557258121023	-0.000393977538467372	FALSE
T1	IDP-25783	elastic net	0.00961808235036823	0.012489012513132	0.00012217383040336	FALSE
T1	IDP-25784	elastic net	0.108442649709916	0.113402717204426	0.0128028760118057	TRUE
T1	IDP-25785	elastic net	0.105526012584273	0.111030514521872	0.012327334314772	TRUE
T1	IDP-25786	elastic net	0.0259098002612343	0.0288492335104624	0.000832121761798477	FALSE
T1	IDP-25787	elastic net	0.0258386288489962	0.0237609598440761	0.000544373240288443	FALSE
T1	IDP-25788	elastic net	0.037572909099379	0.0415310613961046	0.00168447061651189	FALSE
T1	IDP-25789	elastic net	0.0462713133028323	0.0488940554085614	0.00238359316947157	FALSE
T1	IDP-25790	elastic net	0.0302924608805707	0.0292413780355939	0.000854286903294588	FALSE
T1	IDP-25791	elastic net	0.033396750098791	0.0286370899477775	0.000817902494482992	FALSE
T1	IDP-25792	elastic net	-0.00574094467659779	0.000304987165114439	-0.000106919886710299	FALSE
T1	IDP-25793	elastic net	0.0118640245032892	0.0183873319284033	0.000330588287932088	FALSE
T1	IDP-25794	elastic net	0.0862652529602062	0.105172695000299	0.00865788112919952	FALSE
T1	IDP-25795	elastic net	0.0975074010181334	0.123376328168641	0.0122391591342672	FALSE
T1	IDP-25796	elastic net	0.0349428876965723	0.0346970641625655	0.00120380100155237	FALSE
T1	IDP-25797	elastic net	0.0697867295538901	0.0748844376617198	0.00510425431980155	FALSE
T1	IDP-25798	elastic net	0.0357359343786727	0.0278238591870764	0.000771365622600273	FALSE
T1	IDP-25799	elastic net	0.0449179014398168	0.04491117656581	0.00123931304252012	FALSE
T1	IDP-25800	elastic net	0.0107647152159527	0.0146432443507961	0.000168430912230177	FALSE
T1	IDP-25801	elastic net	0.0440615946047892	0.0413337500194573	0.00149292153718372	FALSE
T1	IDP-25802	elastic net	0.0256076765328714	0.0235729998221656	0.0005550669035842	FALSE
T1	IDP-25803	elastic net	0.0277540929111361	0.0276944155325544	0.00076629994557087	FALSE
T1	IDP-25804	elastic net	0.000816297784566573	0.0120264972575791	0.000109658223931386	FALSE
T1	IDP-25805	elastic net	0.00168732350949455	0.00590249805449374	2.82807122343742e-05	FALSE
T1	IDP-25806	elastic net	0.0129882316710308	0.0169792937737667	0.000206194827762407	FALSE
T1	IDP-25807	elastic net	0.00215069893412691	-0.00391120821916782	-0.000184787338269654	FALSE
T1	IDP-25808	elastic net	-0.00203840206847672	-0.00125843967286073	-0.000122384556018096	FALSE
T1	IDP-25809	elastic net	-0.00829932648458752	-0.00736271653421863	-0.000285655507161531	FALSE
T1	IDP-25810	elastic net	0.00288330579433822	0.0061568878868844	-0.000108066666964834	FALSE
T1	IDP-25811	elastic net	0.021635466630578	0.020694023372915	0.000217690150522087	FALSE
T1	IDP-25812	elastic net	0.0266271582869096	0.0259980340574921	0.000661556045663425	FALSE
T1	IDP-25813	elastic net	0.0082574195737177	0.0130434580231378	5.61007101242961e-05	FALSE
T1	IDP-25814	elastic net	0.0243864968863531	0.0228326971191957	0.000466677360023371	FALSE
T1	IDP-25815	elastic net	0.0424141554107291	0.0438007641110804	0.00178390130568296	FALSE
T1	IDP-25816	elastic net	-0.00531403636817823	-0.00378534912397945	-7.70073602578414e-05	FALSE
T1	IDP-25817	elastic net	0.050508867167684	0.0495090781680401	0.00191395341987832	FALSE
T1	IDP-25818	elastic net	0.0171071724537199	0.0206462757678335	0.000278452233529514	FALSE
T1	IDP-25819	elastic net	0.0123783491749204	0.0134447436143403	0.000179716983704559	FALSE
T1	IDP-25820	elastic net	0.0157933663561967	0.0165796530950949	0.000253809772384761	FALSE
T1	IDP-25821	elastic net	-0.0134778258482688	-0.00993944476270075	-0.000155303884944225	FALSE
T1	IDP-25822	elastic net	0.0290568236105609	0.0281742984054425	0.00074111887040984	FALSE
T1	IDP-25823	elastic net	0.00399528360200157	0.00527025617203221	-2.61870938786934e-05	FALSE
T1	IDP-25824	elastic net	-0.0119910027005152	-0.0155438319060014	-0.000209282108039277	FALSE
T1	IDP-25825	elastic net	0.0113850651809314	0.0115945984810958	0.000131859025698566	FALSE
T1	IDP-25826	elastic net	0.0303298058930406	0.0327610672738386	0.000962196063145071	FALSE
T1	IDP-25827	elastic net	-0.00814866611072764	-0.0102919333282315	-5.4068319809808e-05	FALSE
T1	IDP-25828	elastic net	0.100771827374663	0.104334046955698	0.0106171357522239	TRUE
T1	IDP-25829	elastic net	0.114972416322016	0.112915203798515	0.012473077136147	TRUE
T1	IDP-25830	elastic net	0.00445718944518226	0.0156949351516662	0.000139504604372731	FALSE
T1	IDP-25831	elastic net	0.00885453347852775	0.00824635950783085	6.67170447002929e-05	FALSE
T1	IDP-25832	elastic net	-0.0116518514780902	-0.00837449320579292	-5.75867710481681e-05	FALSE
T1	IDP-25833	elastic net	0.00549615662652124	0.0110312960840274	-0.000198862514233511	FALSE
T1	IDP-25834	elastic net	0.131731231284531	0.136677930386026	0.0175228891587729	TRUE
T1	IDP-25835	elastic net	0.118191724122615	0.123480266422981	0.0137747449596096	TRUE
T1	IDP-25836	elastic net	0.0447677134361499	0.0400141523797035	0.00157817028726037	FALSE
T1	IDP-25837	elastic net	0.040543265093383	0.0396765192779468	0.00157407349388827	FALSE
T1	IDP-25838	elastic net	0.00547477682358592	0.00551496108230006	-3.30823401710756e-05	FALSE
T1	IDP-25839	elastic net	0.0224348730687012	0.0189550856443269	-0.000149248217460762	FALSE
T1	IDP-25840	elastic net	0.038211667135132	0.0390824030963475	0.00148202075634707	FALSE
T1	IDP-25841	elastic net	0.0263416390469936	0.0299732103139893	0.000897102288323959	FALSE
T1	IDP-25842	elastic net	0.0820978020592218	0.077934107871113	0.00594659701953704	FALSE
T1	IDP-25843	elastic net	0.0772810795089014	0.0793835986416111	0.00617610424943271	FALSE
T1	IDP-25844	elastic net	-0.00933884461214587	-0.0130354139221511	-0.000142234717773748	FALSE
T1	IDP-25845	elastic net	0.00786066063367429	0.00671814231837445	-3.74690941478129e-05	FALSE
T1	IDP-25846	elastic net	0.0685946571014514	0.0666749498077397	0.00440516766609234	FALSE
T1	IDP-25847	elastic net	0.0775532088153281	0.0805969316083713	0.0058984613111609	FALSE
T1	IDP-25848	elastic net	0.0495280322239331	0.0476882159514383	0.00199876690794265	FALSE
T1	IDP-25849	elastic net	0.0655433481491215	0.0629038749607807	0.00392894671977784	FALSE
T1	IDP-25850	elastic net	0.0907666846898674	0.0950223205936744	0.00793037221766657	FALSE
T1	IDP-25851	elastic net	0.105545877800889	0.106045748954302	0.00981593361131361	TRUE
T1	IDP-25852	elastic net	0.0341641518875029	0.0302304352332094	0.000910601012698797	FALSE
T1	IDP-25853	elastic net	0.0679870334479337	0.0694774623006237	0.00405027325103069	FALSE
T1	IDP-25854	elastic net	0.0132709576497642	0.0121297471603231	0.000141212556790005	FALSE
T1	IDP-25855	elastic net	0.0142973379365116	0.0142184074076757	0.00017152071145321	FALSE
T1	IDP-25856	elastic net	0.0650143688835862	0.0613445650976026	0.00370991493449802	FALSE
T1	IDP-25857	elastic net	0.0426933936452699	0.0502815277320869	0.00225122856666826	FALSE
T1	IDP-25858	elastic net	0.0373558940774014	0.0361617680230518	0.00129768951355069	FALSE
T1	IDP-25859	elastic net	0.0521331179818289	0.0534444141613797	0.00284232310872112	FALSE
T1	IDP-25860	elastic net	0.035250902978523	0.0370017499223763	0.00136083813202537	FALSE
T1	IDP-25861	elastic net	-0.0054714371871038	-0.00695809970673445	-5.0880759386196e-05	FALSE
T1	IDP-25862	elastic net	0.0392158156876037	0.0416860908453063	0.00163089640706038	FALSE
T1	IDP-25863	elastic net	0.0497685191324622	0.0511917855726877	0.0019603828260214	FALSE
T1	IDP-25864	elastic net	-0.00411446252836205	-8.67847933322617e-05	-0.00011714318502154	FALSE
T1	IDP-25865	elastic net	0.0282210137267943	0.0305974722604055	0.000935640898759638	FALSE
T1	IDP-25866	elastic net	0.0357118548101244	0.0429436130981116	0.00180028525567755	FALSE
T1	IDP-25867	elastic net	0.0473893384028979	0.049076265785685	0.00240029181309065	FALSE
T1	IDP-25868	elastic net	0.0660411468784926	0.0698567885255261	0.00463529167916188	FALSE
T1	IDP-25869	elastic net	0.0857733180470555	0.0842632874929077	0.00659783340693365	FALSE
T1	IDP-25870	elastic net	0.0633798746119486	0.0668185605526154	0.00444757916994964	FALSE
T1	IDP-25871	elastic net	0.0424392126226829	0.0445393570548814	0.00198252799071863	FALSE
T1	IDP-25872	elastic net	0.0597964369914249	0.0685896382420129	0.00470359305292078	FALSE
T1	IDP-25873	elastic net	0.036910823981935	0.0413122067093898	0.00165097119406465	FALSE
T1	IDP-25874	elastic net	0.0481163641581364	0.0476076855989332	0.00222656844072178	FALSE
T1	IDP-25875	elastic net	0.0466559099828733	0.0498544762974576	0.00236016350621482	FALSE
T1	IDP-25876	elastic net	-0.00843414087149826	-0.00777574414171524	-0.00022168315974036	FALSE
T1	IDP-25877	elastic net	0.051848662610035	0.0511176623231034	0.00255371553786543	FALSE
T1	IDP-25878	elastic net	0.175733028410599	0.179418392787312	0.0295820907849557	TRUE
T1	IDP-25879	elastic net	0.165686762650852	0.171673007526275	0.0279538477786048	TRUE
T1	IDP-25880	elastic net	0.082182609517158	0.0831261227071081	0.00680506553793325	FALSE
T1	IDP-25881	elastic net	0.0731854805153248	0.0732314147417278	0.00464140264374202	FALSE
T1	IDP-25882	elastic net	0.152123528459297	0.153375815910577	0.0219029708265919	TRUE
T1	IDP-25883	elastic net	0.161060876652439	0.163571739437042	0.0249373883028297	TRUE
T1	IDP-25884	elastic net	0.0600733906701522	0.0582179417928097	0.00327558379561754	FALSE
T1	IDP-25885	elastic net	0.0499461861752927	0.0526645850747818	0.00277352437144007	FALSE
T1	IDP-25886	elastic net	0.17823796245943	0.185672091724298	0.0337870147517051	TRUE
T1	IDP-25887	elastic net	0.182916661850511	0.18987332195773	0.035239114169941	TRUE
T1	IDP-25888	elastic net	0.0376545391601	0.040728685659392	0.00165766547368351	FALSE
T1	IDP-25889	elastic net	0.0495319927323258	0.0494588683952516	0.00210708868612142	FALSE
T1	IDP-25890	elastic net	0.127994367416828	0.135224552052194	0.0174057301538711	TRUE
T1	IDP-25891	elastic net	0.11609647212814	0.124288391236755	0.0148106023003395	TRUE
T1	IDP-25892	elastic net	0.0106137193934108	0.0180043400984082	0.000300023545320993	FALSE
T1	IDP-25893	elastic net	0.0508815191668504	0.0503376268366051	0.00252613100537269	FALSE
T1	IDP-25894	elastic net	0.0778666668588005	0.0808237634570955	0.0065299569187578	FALSE
T1	IDP-25895	elastic net	0.118704264049785	0.124596794326294	0.0141852805315739	TRUE
T1	IDP-25896	elastic net	0.147746596681751	0.156970045350877	0.0232550901043628	TRUE
T1	IDP-25897	elastic net	0.171658948208269	0.182343961570291	0.0319330852782366	TRUE
T1	IDP-25898	elastic net	0.141903522686075	0.142424850798578	0.0192595582032847	TRUE
T1	IDP-25899	elastic net	0.164440157229236	0.171999592669145	0.0282585077145238	TRUE
T1	IDP-25900	elastic net	0.247877582244571	0.252915594642556	0.0614915606056717	TRUE
T1	IDP-25901	elastic net	-0.0030256835529841	-0.000582126092810896	-0.00013432108020317	FALSE
T1	IDP-25902	elastic net	0.247388463446098	0.252073890111001	0.0596565573729478	TRUE
T1	IDP-25903	elastic net	0.190431706921082	0.191227473694762	0.0350696577030181	TRUE
T1	IDP-25904	elastic net	0.163860055842251	0.161059438707145	0.0251797837456155	TRUE
T1	IDP-25905	elastic net	0.198514663403928	0.202502349930282	0.0393489039863086	TRUE
T1	IDP-25906	elastic net	0.183718437432712	0.188060234443417	0.0342654359668291	TRUE
T1	IDP-25907	elastic net	0.141736265300778	0.145235332581182	0.0199537537720141	TRUE
T1	IDP-25908	elastic net	0.184513622671232	0.189479697117384	0.0344347003361637	TRUE
T1	IDP-25909	elastic net	0.134426837632348	0.140092411950524	0.0180072595673255	TRUE
T1	IDP-25910	elastic net	0.19717888486674	0.202909148869849	0.0368466513949993	TRUE
T1	IDP-25911	elastic net	0.1175709187429	0.123351094883514	0.0144891131735174	TRUE
T1	IDP-25912	elastic net	0.108129367806432	0.106355066658231	0.0112436561935334	TRUE
T1	IDP-25913	elastic net	0.167472636345256	0.172007361494713	0.0288102061069483	TRUE
T1	IDP-25914	elastic net	0.0828096867784011	0.0896252319109376	0.0076844728007982	FALSE
T1	IDP-25915	elastic net	0.199270404186987	0.208262018364513	0.0408098084734406	TRUE
T1	IDP-25916	elastic net	0.166814994381154	0.173264465598436	0.0270166700057584	TRUE
T1	IDP-25917	elastic net	0.190056703172892	0.198625210629088	0.0378371662603557	TRUE
T1	IDP-25918	elastic net	0.114917701382388	0.114571989477819	0.0126375192980915	TRUE
T1	IDP-25919	elastic net	0.0729932401687343	0.0793494647732788	0.00542527410036231	FALSE
T1	IDP-25920	elastic net	0.138173117888605	0.135421692614235	0.0168659758838852	TRUE
T1	PC-1	elastic net	0.0873199757634816	0.0936975080901736	0.00877648008407095	FALSE
T1	PC-2	elastic net	0.168793720677588	0.173659425044753	0.029798730450028	TRUE
T1	PC-3	elastic net	0.148831944431485	0.153194344033073	0.0231961303277081	TRUE
T1	PC-4	elastic net	0.113474597749066	0.119769480242487	0.0142653551240932	TRUE
T1	PC-5	elastic net	0.177081122004044	0.184941659404838	0.0334078214142907	TRUE
T1	IDP-25002	ridge	0.160117348383881	0.166330020794299	0.0276656323029328	TRUE
T1	IDP-25004	ridge	0.169121755016547	0.17377214425403	0.0301923029513563	TRUE
T1	IDP-25006	ridge	0.160522164834807	0.168434448671868	0.0283675815020316	TRUE
T1	IDP-25008	ridge	0.199794037014775	0.206273206170908	0.0425409192335534	TRUE
T1	IDP-25010	ridge	0.198045410874958	0.204590090005766	0.0418444389384162	TRUE
T1	IDP-25011	ridge	0.17735892724036	0.184831742453615	0.0338510275498063	TRUE
T1	IDP-25012	ridge	0.183305577656691	0.18919165370998	0.0356879116953103	TRUE
T1	IDP-25013	ridge	0.176912371284348	0.186171983008932	0.0342555973462783	TRUE
T1	IDP-25014	ridge	0.201665087916277	0.206975638624805	0.0427537491967307	TRUE
T1	IDP-25015	ridge	0.15605961684642	0.158170168111463	0.0249664750707093	TRUE
T1	IDP-25016	ridge	0.180345455274993	0.182508296619267	0.0332907574063016	TRUE
T1	IDP-25017	ridge	0.118479463652601	0.121444943505678	0.0147136090602417	TRUE
T1	IDP-25018	ridge	0.113058781960931	0.115735207410347	0.0133944628567437	TRUE
T1	IDP-25019	ridge	0.0919914479971421	0.0910352251984244	0.00813813134126595	FALSE
T1	IDP-25020	ridge	0.0990927708217233	0.101692912687326	0.0101840636866488	FALSE
T1	IDP-25021	ridge	0.0656964649033057	0.0668185038000075	0.0044026949650644	FALSE
T1	IDP-25022	ridge	0.0635516702706674	0.0619161247913987	0.0038211525914098	FALSE
T1	IDP-25023	ridge	0.0851675451725325	0.0856239813859017	0.00697151429512877	FALSE
T1	IDP-25024	ridge	0.0863935194918364	0.0873388094173898	0.00733948159249265	FALSE
T1	IDP-25025	ridge	0.163649725438526	0.163378601626654	0.0266855122463358	TRUE
T1	IDP-25782	ridge	0.0978206479897789	0.103989136583501	0.0107252690929398	FALSE
T1	IDP-25783	ridge	0.107723264626345	0.111971394744878	0.0125364774264598	TRUE
T1	IDP-25784	ridge	0.17474389665462	0.182416608982251	0.0332515048652303	TRUE
T1	IDP-25785	ridge	0.176242765417639	0.183566255976821	0.0334967657201305	TRUE
T1	IDP-25786	ridge	0.0978127268730687	0.0982137173579229	0.00940238704971075	FALSE
T1	IDP-25787	ridge	0.0857658756220047	0.0850995690147351	0.0068631036810648	FALSE
T1	IDP-25788	ridge	0.095686715914695	0.104147513907084	0.010750078775564	FALSE
T1	IDP-25789	ridge	0.104823218540102	0.107635114977785	0.0115781005078421	TRUE
T1	IDP-25790	ridge	0.0552760870070505	0.0564805547818819	0.0031874733515912	FALSE
T1	IDP-25791	ridge	0.0396532185148757	0.0395654877610869	0.00148705340409283	FALSE
T1	IDP-25792	ridge	0.0448128805182148	0.0420229352217107	0.00176191891524657	FALSE
T1	IDP-25793	ridge	0.038268786698556	0.0386650479171581	0.00140183565252605	FALSE
T1	IDP-25794	ridge	0.113619127082875	0.118494680782337	0.0140140824955142	TRUE
T1	IDP-25795	ridge	0.109866574308902	0.110571793223942	0.0122108231877807	TRUE
T1	IDP-25796	ridge	0.102471310844009	0.104805114111109	0.0109205599172684	TRUE
T1	IDP-25797	ridge	0.117962593326324	0.120246607531809	0.0144093317610051	TRUE
T1	IDP-25798	ridge	0.0757552785741212	0.0757003905441936	0.00553616453314032	FALSE
T1	IDP-25799	ridge	0.0611426620782565	0.0619151637837407	0.00372649271834191	FALSE
T1	IDP-25800	ridge	0.0706357365179193	0.0754940179025653	0.0054501181217872	FALSE
T1	IDP-25801	ridge	0.102594112817484	0.105178274995414	0.0110219925093314	TRUE
T1	IDP-25802	ridge	0.0761245969783216	0.0744805617113928	0.00554463300767127	FALSE
T1	IDP-25803	ridge	0.0675818720443365	0.070310687211494	0.0048553702135179	FALSE
T1	IDP-25804	ridge	0.0710049864019192	0.071133540203512	0.00446549639062399	FALSE
T1	IDP-25805	ridge	0.0978499236877217	0.102504454840526	0.0104043154146622	FALSE
T1	IDP-25806	ridge	0.0530143724723307	0.0586467594369558	0.00343942954866305	FALSE
T1	IDP-25807	ridge	0.0477831298389847	0.0492761316706759	0.00234575535008663	FALSE
T1	IDP-25808	ridge	0.0758780010232368	0.076865450351438	0.00589753169873775	FALSE
T1	IDP-25809	ridge	0.0838264149098074	0.086182025019541	0.00708367063042215	FALSE
T1	IDP-25810	ridge	0.0731714781186001	0.0717166900876008	0.00513735380118285	FALSE
T1	IDP-25811	ridge	0.113537877092421	0.114914399568658	0.0132039454992755	TRUE
T1	IDP-25812	ridge	0.0998145007517112	0.10012056257017	0.00985683382116087	FALSE
T1	IDP-25813	ridge	0.0947899943553734	0.0981630514709437	0.00940812807636782	FALSE
T1	IDP-25814	ridge	0.0791538830917805	0.082460328160011	0.00626909848238566	FALSE
T1	IDP-25815	ridge	0.0841433144463617	0.086404620989906	0.00677121420092841	FALSE
T1	IDP-25816	ridge	0.0580057849865213	0.0604869508609885	0.00365603345645815	FALSE
T1	IDP-25817	ridge	0.0614557216071207	0.0629198438451782	0.0039422443562166	FALSE
T1	IDP-25818	ridge	0.040323322618499	0.0396430435555771	0.0015540063065681	FALSE
T1	IDP-25819	ridge	0.0627691053812144	0.0650326630362418	0.00418573434442471	FALSE
T1	IDP-25820	ridge	0.0489978454023133	0.0483341041074155	0.00230649962132234	FALSE
T1	IDP-25821	ridge	0.0469636896005679	0.0469596067576048	0.00215653439778074	FALSE
T1	IDP-25822	ridge	0.0610483772005995	0.066247109965217	0.00435091860636772	FALSE
T1	IDP-25823	ridge	0.0412494023500236	0.0443131870254887	0.00186276293025323	FALSE
T1	IDP-25824	ridge	0.0630069284063927	0.0653135795099245	0.00422965808562037	FALSE
T1	IDP-25825	ridge	0.0560776601023225	0.0567541381823125	0.00321769579132136	FALSE
T1	IDP-25826	ridge	0.0727743181168585	0.0752525465789845	0.00542026833749243	FALSE
T1	IDP-25827	ridge	0.0422237225702047	0.0433584344124146	0.00174854479685016	FALSE
T1	IDP-25828	ridge	0.154624646518814	0.161836654282091	0.0261365927514993	TRUE
T1	IDP-25829	ridge	0.160587760378777	0.168321555050044	0.0283321057945896	TRUE
T1	IDP-25830	ridge	0.060928310266542	0.0610172053552485	0.00358816995081468	FALSE
T1	IDP-25831	ridge	0.0538740657747122	0.0508455700740168	0.0021359429106782	FALSE
T1	IDP-25832	ridge	0.0300898755105034	0.0322579329008452	0.000763218090730544	FALSE
T1	IDP-25833	ridge	0.045840821266681	0.0461334355556359	0.0020669946407984	FALSE
T1	IDP-25834	ridge	0.178056415092251	0.184440764062501	0.0339928114644483	TRUE
T1	IDP-25835	ridge	0.171524466898956	0.17376706954136	0.0301566840471301	TRUE
T1	IDP-25836	ridge	0.107912603869122	0.110826609973296	0.0122701003757696	TRUE
T1	IDP-25837	ridge	0.108541063961087	0.111608396207448	0.0124504016711793	TRUE
T1	IDP-25838	ridge	0.0932422455356187	0.0989443579683523	0.0096182596831601	FALSE
T1	IDP-25839	ridge	0.0897161407816754	0.0877878948688842	0.00770155569460229	FALSE
T1	IDP-25840	ridge	0.116250851788669	0.118429605202546	0.0140076233883167	TRUE
T1	IDP-25841	ridge	0.0915167205977076	0.0948892991941105	0.00867517237842419	FALSE
T1	IDP-25842	ridge	0.118353715162803	0.121533162401695	0.0147440975858458	TRUE
T1	IDP-25843	ridge	0.111983206632494	0.115577337761763	0.0133573947310444	TRUE
T1	IDP-25844	ridge	0.0956708002597013	0.0995713257172152	0.00972615883330241	FALSE
T1	IDP-25845	ridge	0.0786337528237227	0.0823295799207144	0.00622188761201048	FALSE
T1	IDP-25846	ridge	0.10909113278659	0.114633247690235	0.0131398544352528	TRUE
T1	IDP-25847	ridge	0.119305154556368	0.121650196775975	0.0147611917815897	TRUE
T1	IDP-25848	ridge	0.117396198542346	0.118854015198522	0.0141133374487379	TRUE
T1	IDP-25849	ridge	0.137437387789789	0.138201240771566	0.0189708554405584	TRUE
T1	IDP-25850	ridge	0.145081927718526	0.149320487347655	0.0220163518131989	TRUE
T1	IDP-25851	ridge	0.150088591131196	0.154225423750529	0.0236422184842607	TRUE
T1	IDP-25852	ridge	0.101636960175111	0.105327535935221	0.011027327615872	TRUE
T1	IDP-25853	ridge	0.107111377678818	0.113073193893449	0.0127853473636418	TRUE
T1	IDP-25854	ridge	0.0729761358114858	0.0719631611798239	0.00517693662496066	FALSE
T1	IDP-25855	ridge	0.0786453045060305	0.0827934434392493	0.00631061502870134	FALSE
T1	IDP-25856	ridge	0.134384131180491	0.134449557964585	0.0180045107847414	TRUE
T1	IDP-25857	ridge	0.138115334779593	0.142192762555575	0.0201754573843727	TRUE
T1	IDP-25858	ridge	0.0815763965521738	0.0807473151578444	0.0064745051812547	FALSE
T1	IDP-25859	ridge	0.0919971607302342	0.0969471463377491	0.0091489449907276	FALSE
T1	IDP-25860	ridge	0.0769686695654005	0.0780104749477803	0.00605862498477383	FALSE
T1	IDP-25861	ridge	0.0640152977450075	0.0637462501374371	0.00398184137280622	FALSE
T1	IDP-25862	ridge	0.0761373104542949	0.0753364126949574	0.00531357288964851	FALSE
T1	IDP-25863	ridge	0.073559453107936	0.0768730147314881	0.00563175772128144	FALSE
T1	IDP-25864	ridge	0.0789382150964602	0.0788472485136471	0.00586483765928691	FALSE
T1	IDP-25865	ridge	0.0866687056845881	0.0920854078600185	0.00847473719076164	FALSE
T1	IDP-25866	ridge	0.093297380624382	0.0954031013065433	0.00883017042197387	FALSE
T1	IDP-25867	ridge	0.118451691119033	0.124403177859523	0.0153712584190653	TRUE
T1	IDP-25868	ridge	0.107797920605339	0.110858765824327	0.0122848916053824	TRUE
T1	IDP-25869	ridge	0.115298620598969	0.123089121798901	0.0150769813928969	TRUE
T1	IDP-25870	ridge	0.136069116599732	0.133875329553751	0.017912946368241	TRUE
T1	IDP-25871	ridge	0.134295988956451	0.135832171852605	0.0183693853235851	TRUE
T1	IDP-25872	ridge	0.122490825481111	0.124000519506686	0.0152843465509294	TRUE
T1	IDP-25873	ridge	0.124406425823228	0.12984315989705	0.0166172040038235	TRUE
T1	IDP-25874	ridge	0.0880129435925512	0.0862648751353211	0.00735766292153861	FALSE
T1	IDP-25875	ridge	0.108254378792287	0.112664731884982	0.0126907763284588	TRUE
T1	IDP-25876	ridge	0.0589933859018731	0.0623473713048621	0.00383117130205224	FALSE
T1	IDP-25877	ridge	0.101724249028902	0.106455315543829	0.011269466124687	TRUE
T1	IDP-25878	ridge	0.174891833873277	0.179323619130125	0.03215629493656	TRUE
T1	IDP-25879	ridge	0.180455753879657	0.184085252770622	0.0338470179011361	TRUE
T1	IDP-25880	ridge	0.136195932312282	0.13743603479593	0.0188144744078822	TRUE
T1	IDP-25881	ridge	0.130196208061333	0.128349506965639	0.0164707691515347	TRUE
T1	IDP-25882	ridge	0.175381996731803	0.179180540427198	0.032018630464745	TRUE
T1	IDP-25883	ridge	0.181549023128969	0.182875650204421	0.0333170427465427	TRUE
T1	IDP-25884	ridge	0.115023209132856	0.120389433027933	0.0144642144511814	TRUE
T1	IDP-25885	ridge	0.109989620279973	0.114018692210955	0.012997034666881	TRUE
T1	IDP-25886	ridge	0.185080021295444	0.186525185279325	0.0347899408845921	TRUE
T1	IDP-25887	ridge	0.194195768497778	0.202407301931307	0.0407924220816854	TRUE
T1	IDP-25888	ridge	0.100113195041994	0.102271978438654	0.0104518401213722	TRUE
T1	IDP-25889	ridge	0.0851275942641688	0.0815953831841516	0.00659164281209268	FALSE
T1	IDP-25890	ridge	0.146023677542145	0.150810509965832	0.0224888908913928	TRUE
T1	IDP-25891	ridge	0.139333583138511	0.146637865359537	0.0210448251249464	TRUE
T1	IDP-25892	ridge	0.133741320495477	0.138538283603505	0.0191880795784787	TRUE
T1	IDP-25893	ridge	0.133902260756441	0.136958949198553	0.0187575810821464	TRUE
T1	IDP-25894	ridge	0.149932688928543	0.15532048066092	0.0240049215278973	TRUE
T1	IDP-25895	ridge	0.146925042124814	0.151680874307589	0.0227546175401012	TRUE
T1	IDP-25896	ridge	0.149402030364998	0.158661985990597	0.0250986725525095	TRUE
T1	IDP-25897	ridge	0.154452343644757	0.161898989359298	0.0261911608466331	TRUE
T1	IDP-25898	ridge	0.169075381101822	0.173071221921635	0.029902806503067	TRUE
T1	IDP-25899	ridge	0.165951285420406	0.171879234619266	0.0295155015661448	TRUE
T1	IDP-25900	ridge	0.20467909170141	0.21201438471386	0.0449347144422777	TRUE
T1	IDP-25901	ridge	0.0525049555389571	0.0481762742012776	0.00232061432900166	FALSE
T1	IDP-25902	ridge	0.205582610068551	0.214582751111568	0.0460405602287176	TRUE
